anonymized_latitude,anonymized_longitude,timestamp,species_name
64.144936,-21.95632,2022-12-26 12:02:42.866,"Brambling,Redwing"
64.144936,-21.95632,2022-12-26 12:02:42.934,"Brambling,Redwing"
