anonymized_latitude,anonymized_longitude,timestamp,species_name
-26.396872,27.891819,2023-01-25 07:55:12.507,Woodhoopoe
-26.396872,27.891819,2023-01-29 08:12:03.620,Woodhoopoe
-26.396872,27.891819,2023-01-29 11:17:29.027,Woodhoopoe
-26.396872,27.891819,2023-01-30 12:56:42.621,Woodhoopoe
5.3835216,-3.9879148,2023-01-17 06:36:37.039,Woodhoopoe
