anonymized_latitude,anonymized_longitude,timestamp,species_name
-31.96038125624501,115.9134781566756,2023-02-01 09:37:34.332,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 09:37:34.378,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 09:49:15.291,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:00:51.252,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:00:51.272,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:00:51.310,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:13:24.275,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:13:24.545,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:13:24.546,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:25:03.933,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:25:03.978,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:25:04.035,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 10:25:04.194,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.331,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.341,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.507,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.513,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.586,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:16:23.872,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:28:24.680,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:40:50.188,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:40:50.538,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:53:07.400,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:53:07.810,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:53:07.932,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 22:53:08.182,Western Corella
-31.96038125624501,115.9134781566756,2023-02-01 23:07:11.591,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 10:23:25.551,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 10:23:25.681,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 10:34:33.281,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 10:34:33.669,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 22:06:21.436,Western Corella
-31.96038125624501,115.9134781566756,2023-02-02 22:06:21.634,Western Corella
-31.96038125624501,115.9134781566756,2023-02-04 09:40:29.692,Western Corella
-31.96038125624501,115.9134781566756,2023-02-04 09:44:17.844,Western Corella
-31.96038125624501,115.9134781566756,2023-02-04 10:09:20.979,Western Corella
-31.96038125624501,115.9134781566756,2023-02-04 10:09:21.164,Western Corella
-31.96038125624501,115.9134781566756,2023-02-04 22:26:35.220,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 09:55:25.056,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 09:55:25.088,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 09:55:25.143,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 09:55:25.160,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 22:54:10.606,Western Corella
-31.96038125624501,115.9134781566756,2023-02-05 22:54:10.635,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 09:14:09.345,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 09:37:31.225,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 09:37:31.229,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 10:28:32.820,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 10:28:32.851,Western Corella
-31.96038125624501,115.9134781566756,2023-02-06 10:28:32.861,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:09:01.220,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:09:01.298,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:25:03.808,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:25:03.866,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:25:03.918,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:36:50.642,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:36:50.962,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:42:58.028,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 09:42:58.059,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:00:06.295,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:00:07.027,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:00:07.140,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:00:07.878,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:04:49.832,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 22:04:49.874,Western Corella
-31.96038125624501,115.9134781566756,2023-02-07 23:39:49.243,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 10:06:48.511,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 10:06:48.938,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 10:18:33.534,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 10:18:33.817,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 10:18:33.888,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 22:53:36.565,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 22:53:36.870,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 22:53:36.891,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 22:53:37.046,Western Corella
-31.96038125624501,115.9134781566756,2023-02-08 22:53:37.183,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 02:43:56.325,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 08:57:19.528,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 08:57:19.705,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:08:57.885,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:08:57.996,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.095,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.098,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.175,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.178,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.215,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:21:38.648,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:36:02.724,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:36:02.905,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:36:03.123,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 09:48:14.469,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 10:17:38.714,Western Corella
-31.96038125624501,115.9134781566756,2023-02-09 10:17:39.162,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 09:18:20.268,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 09:18:20.690,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 09:18:20.809,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 10:13:19.830,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 22:12:44.991,Western Corella
-31.96038125624501,115.9134781566756,2023-02-10 22:50:07.964,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 08:56:11.154,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:08:39.119,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:08:39.260,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:08:39.610,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:08:39.629,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:20:25.693,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:20:26.053,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:20:26.148,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:20:26.771,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 09:45:37.306,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 10:12:43.049,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 10:12:43.062,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 10:24:21.596,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 10:24:21.871,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 22:02:38.714,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 23:07:21.863,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 23:19:22.684,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 23:19:22.703,Western Corella
-31.96038125624501,115.9134781566756,2023-02-11 23:55:28.893,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 03:52:04.223,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 09:34:59.970,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 09:35:00.021,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 09:35:00.104,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 09:35:00.120,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 09:35:00.158,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 10:14:36.068,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 22:12:05.177,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 22:24:23.111,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 22:36:50.523,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 22:36:51.087,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 23:26:16.747,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 23:26:16.855,Western Corella
-31.96038125624501,115.9134781566756,2023-02-12 23:37:36.904,Western Corella
