anonymized_latitude,anonymized_longitude,timestamp,species_name
-37.85082507832942,144.91839864366818,2023-02-02 00:33:05.220,Silvereye
-34.8724155214706,138.6503805862622,2023-02-03 03:50:49.894,Silvereye
-34.8724155214706,138.6503805862622,2023-02-03 09:30:32.860,Silvereye
-34.8724155214706,138.6503805862622,2023-02-05 22:29:02.273,Silvereye
-34.8724155214706,138.6503805862622,2023-02-06 04:14:57.326,Silvereye
-34.8724155214706,138.6503805862622,2023-02-09 22:27:13.122,Silvereye
-34.8724155214706,138.6503805862622,2023-02-10 03:39:15.734,Silvereye
-34.8724155214706,138.6503805862622,2023-02-10 03:39:16.048,Silvereye
-34.8724155214706,138.6503805862622,2023-02-10 08:25:10.581,Silvereye
-34.8724155214706,138.6503805862622,2023-02-13 03:09:41.907,Silvereye
-34.8724155214706,138.6503805862622,2023-02-17 09:07:18.299,Silvereye
-34.8724155214706,138.6503805862622,2023-02-17 21:32:40.905,Silvereye
-42.80275278410338,147.36589011990816,2023-02-18 01:29:01.534,Silvereye
-34.8724155214706,138.6503805862622,2023-02-18 20:52:21.776,Silvereye
-34.8724155214706,138.6503805862622,2023-02-19 02:50:40.473,Silvereye
-37.515031095223705,143.8437543705787,2023-02-19 23:25:06.344,Silvereye
-34.8724155214706,138.6503805862622,2023-02-20 23:28:44.482,Silvereye
-34.8724155214706,138.6503805862622,2023-02-20 23:28:44.543,Silvereye
-37.515031095223705,143.8437543705787,2023-02-22 07:20:02.928,Silvereye
-41.366466744683336,147.1834823357363,2023-02-23 04:06:50.082,Silvereye
-34.8724155214706,138.6503805862622,2023-02-23 21:41:17.461,Silvereye
-37.515031095223705,143.8437543705787,2023-02-23 23:09:56.291,Silvereye
-37.515031095223705,143.8437543705787,2023-02-24 03:38:56.306,Silvereye
-42.85610319909899,147.3683494986643,2023-02-24 05:18:41.132,Silvereye
-34.8724155214706,138.6503805862622,2023-02-25 23:11:33.289,Silvereye
-34.8724155214706,138.6503805862622,2023-02-27 02:50:46.831,Silvereye
-34.8724155214706,138.6503805862622,2023-02-27 07:30:49.774,Silvereye
